id;city;lon;lat
032515405006;Barver;8,593598;52,620672
032515405011;Dickel;8,472542;52,644554
032515405019;Hemsloh;8,509428;52,601629
032515405030;Rehden;8,482683;52,609902
032515405046;Wetschen;8,448796;52,612875
032515406001;Affinghausen;8,87991;52,782963
032515406015;Ehrenburg;8,704319;52,747949
032515406028;Neuenkirchen;8,748262;52,774432
032515406031;Scholen;8,769239;52,740308
032515406032;Schwaf�rden;8,818783;52,737783
032515406038;Sudwalde;8,842769;52,796913
032515407008;Borstel;8,971999;52,669312
032515407024;Maasen;8,885683;52,692321
032515407027;Mellinghausen;8,897384;52,707433
032515407034;Siedenburg, Flecken;8,940684;52,692898
032515407035;Staffhorst;8,980126;52,721512
032520001001;Aerzen, Flecken;9,261633;52,046638
032520002002;Bad M�nder am Deister, Stadt;9,463755;52,197773
032520003003;Bad Pyrmont, Stadt;9,263703;51,985333
032520004004;Coppenbr�gge, Flecken;9,550116;52,117614
032520005005;Emmerthal;9,376592;52,049405
032520006006;Hameln, Stadt;9,356316;52,104402
032520007007;Hessisch Oldendorf, Stadt;9,252506;52,168347
032520008008;Salzhemmendorf, Flecken;9,589601;52,066226
032540002002;Alfeld (Leine), Stadt;9,825738;51,987221
032540003003;Algermissen;9,970613;52,253687
032540005005;Bad Salzdetfurth, Stadt;10,007627;52,063403
032540008008;Bockenem, Stadt;10,128926;52,009625
032540011011;Diekholzen;9,918044;52,09459
032540014014;Elze, Stadt;9,735897;52,121655
032540017017;Giesen;9,892277;52,195149
032540020020;Harsum;9,964458;52,21046
032540021021;Hildesheim, Stadt;9,948181;52,150623
032540022022;Holle;10,16074;52,087422
032540026026;Nordstemmen;9,782956;52,160076
032540028028;Sarstedt, Stadt;9,855848;52,234449
032540029029;Schellerten;10,10173;52,187719
032540032032;S�hlde;10,232512;52,189397
032540042042;Freden (Leine);9,89314;51,928153
032540044044;Lamspringe;10,008627;51,957723
032540045045;Sibbesse;9,902564;52,054729
032545406013;Eime, Flecken;9,724253;52,077171
032545406041;Duingen, Flecken;9,699208;52,005816
032545406043;Gronau (Leine), Stadt;9,774244;52,084178
032550008008;Delligsen, Flecken;9,798914;51,942963
032550023023;Holzminden, Stadt;9,447159;51,828764
032555401002;Bevern, Flecken;9,494465;51,857475
032555401015;Golmbach;9,545419;51,900375
032555401021;Holenberg;9,584829;51,909735
032555401030;Negenborn;9,567476;51,890628
032555403004;Boffzen;9,394051;51,750619
032555403009;Derental;9,429724;51,694959
032555403014;F�rstenberg;9,399382;51,731487
032555403026;Lauenf�rde, Flecken;9,386537;51,660524
032555408003;Bodenwerder, M�nchhausenstadt;9,515591;51,977346
032555408005;Brev�rde;9,427301;51,912233
032555408016;Halle;9,563019;51,991248
032555408017;Hehlen;9,470187;51,984688
032555408019;Heinsen;9,434358;51,883855
032555408020;Heyen;9,504859;52,008111
032555408025;Kirchbrak;9,57338;51,965529
032555408031;Ottenstein, Flecken;9,408921;51,946485
032555408032;Pegestorf;9,49702;51,926812
032555408033;Polle, Flecken;9,406883;51,898705
032555408035;Vahlbruch;9,341323;51,921521
032555409001;Arholzen;9,569322;51,866505
032555409007;Deensen;9,590468;51,862702
032555409010;Dielmissen;9,607235;51,971155
032555409012;Eimen;9,778045;51,875883
032555409013;Eschershausen, Stadt;9,633947;51,929678
032555409018;Heinade;9,632864;51,839233
032555409022;Holzen;9,666365;51,933805
032555409027;Lenne;9,682356;51,891069
032555409028;L�erdissen;9,626461;51,951455
032555409034;Stadtoldendorf, Stadt;9,622765;51,882484
032555409036;Wangelnstedt;9,687795;51,87064
032559501501;Boffzen, gemfr. Gebiet;9,436335;51,735765
032559502502;Eimen, gemfr. Gebiet;9,736439;51,905361
032559503503;Eschershausen, gemfr. Gebiet;9,684889;51,948482
032559504504;Gr�nenplan, gemfr. Gebiet;9,709813;51,946505
032559505505;Holzminden, gemfr. Gebiet;9,518896;51,820315
032559506506;Merxhausen, gemfr. Gebiet;9,582919;51,815623
032559508508;Wenzen, gemfr. Gebiet;9,805732;51,904088
032560022022;Nienburg (Weser), Stadt;9,211648;52,640859
032560025025;Rehburg-Loccum, Stadt;9,225712;52,470153
032560030030;Steyerberg, Flecken;9,026193;52,56739
032565402005;Drakenburg, Flecken;9,210548;52,68737
032565402011;Ha�bergen;9,230031;52,73085
032565402012;Heemsen;9,262984;52,704419
032565402027;Rohrsen;9,232437;52,709796
032565407020;Linsburg;9,303647;52,593547
032565407026;Rodewald;9,482895;52,662673
032565407029;Steimbke;9,390322;52,655474
032565407031;St�ckse;9,341552;52,641122
032565408004;Diepenau, Flecken;8,732764;52,421591
032565408024;Raddestorf;8,961702;52,455222
032565408033;Uchte, Flecken;8,907246;52,499408
032565408034;Warmsen;8,848914;52,456444
032565409003;B�cken, Flecken;9,134546;52,780054
032565409007;Eystrup;9,212755;52,779255
032565409008;Gandesbergen;9,223013;52,760767
032565409009;H�melhausen;9,277964;52,780784
032565409010;Hassel (Weser);9,205763;52,802471
032565409013;Hilgermissen;9,149399;52,844913
032565409014;Hoya, Stadt;9,135517;52,805855
032565409015;Hoyerhagen;9,08566;52,829149
032565409028;Schweringen;9,181245;52,747532
032565409035;Warpe;9,104535;52,740808
032565410006;Estorf;9,141689;52,588451
032565410016;Husum;9,252157;52,565208
032565410017;Landesbergen;9,119921;52,55829
032565410018;Leese;9,11604;52,505729
032565410032;Stolzenau;9,07761;52,510921
032565411001;Balge;9,184785;52,718245
032565411002;Binnen;9,135239;52,618382
032565411019;Liebenau, Flecken;9,095856;52,603837
032565411021;Marklohe;9,156531;52,668633
032565411023;Pennigsehl;9,026812;52,642381
032565411036;Wietzen;9,082455;52,71264
032570003003;Auetal;9,232853;52,234338
032570009009;B�ckeburg, Stadt;9,050444;52,260372
032570028028;Obernkirchen, Stadt;9,130876;52,270718
032570031031;Rinteln, Stadt;9,079841;52,186989
032570035035;Stadthagen, Stadt;9,205815;52,323705
032575401001;Ahnsen;9,101227;52,254661
032575401005;Bad Eilsen;9,105939;52,2407
032575401008;Buchholz;9,118945;52,225073
032575401012;Hee�en;9,105587;52,23215
032575401022;Luhden;9,092095;52,226019
032575402007;Beckedorf;9,313716;52,342837
032575402015;Heuer�en;9,277037;52,329615
032575402020;Lindhorst;9,284344;52,358059
032575402021;L�dersfeld;9,252911;52,358924
032575403006;Bad Nenndorf, Stadt;9,374996;52,339433
032575403011;Haste;9,39349;52,381033
032575403016;Hohnhorst;9,371285;52,368567
032575403036;Suthfeld;9,388337;52,364383
032575404019;Lauenhagen;9,208019;52,356164
032575404023;Meerbeck;9,14462;52,342306
032575404025;Niedernw�hren;9,147705;52,352046
032575404027;Nordsehl;9,18224;52,357575
032575404030;Pollhagen;9,18941;52,383784
032575404037;Wiedensahl, Flecken;9,1198;52,383095
032575405013;Helpsen;9,115865;52,311691
032575405014;Hespe;9,108916;52,328099
032575405026;Nienst�dt;9,165807;52,292917
032575405034;Seggebruch;9,095062;52,301545
032575406002;Apelern;9,336445;52,289576
032575406017;H�lsede;9,36141;52,25013
032575406018;Lauenau, Flecken;9,368136;52,274093
032575406024;Messenkamp;9,380084;52,260048
032575406029;Pohle;9,341642;52,265412
032575406032;Rodenberg, Stadt;9,352175;52,311819
032575407004;Auhagen;9,294945;52,398326
032575407010;Hagenburg, Flecken;9,323187;52,433351
032575407033;Sachsenhagen, Stadt;9,264827;52,39579
032575407038;W�lpinghausen;9,237707;52,41911
033510004004;Bergen, Stadt;9,962303;52,809523
033510006006;Celle, Stadt;10,08067;52,626307
033510010010;Fa�berg;10,162006;52,895917
033510012012;Hamb�hren;9,983254;52,635569
033510023023;Wietze;9,840504;52,654604
033510024024;Winsen (Aller);9,90864;52,679316
033510025025;Eschede;10,235106;52,733783
033510026026;S�dheide;10,089991;52,83142
033515402005;Br�ckel;10,216108;52,518414
033515402007;Eicklingen;10,180086;52,550535
033515402017;Langlingen;10,289155;52,555379
033515402022;Wienhausen, Klostergemeinde;10,186005;52,57957
033515403002;Ahnsbeck;10,2848;52,611286
033515403003;Beedenbostel;10,256786;52,64426
033515403008;Eldingen;10,340327;52,686123
033515403015;Hohne;10,371589;52,588534
033515403016;Lachendorf;10,245238;52,62209
033515404001;Adelheidsdorf;10,059931;52,565363
033515404018;Nienhagen;10,104402;52,556183
033515404021;Wathlingen;10,157425;52,539115
033519501501;Lohheide, gemfr. Bezirk;9,930034;52,811551
033520011011;Cuxhaven, Stadt;8,69747;53,864463
033520032032;Loxstedt;8,64907;53,470254
033520050050;Schiffdorf;8,652806;53,531085
033520059059;Beverstedt;8,819169;53,434238
033520060060;Hagen im Bremischen;8,644053;53,355946
033520061061;Wurster Nordseek�ste;8,5677;53,688724
033520062062;Geestland, Stadt;8,594252;53,608072
033525404002;Armstorf;9,073937;53,597506
033525404024;Hollnseth;9,103115;53,589311
033525404029;Lamstedt;9,096351;53,636316
033525404036;Mittelstenahe;9,037981;53,651268
033525404052;Stinstedt;8,973002;53,660207
033525407020;Hechthausen;9,237924;53,641149
033525407022;Hemmoor, Stadt;9,153373;53,692362
033525407044;Osten;9,188167;53,694162
033525411004;Belum;8,994205;53,816223
033525411008;B�lkau;8,979034;53,747225
033525411025;Ihlienworth;8,916402;53,74069
033525411038;Neuenkirchen;8,893851;53,777163
033525411039;Neuhaus (Oste), Flecken;9,036629;53,802219
033525411041;Nordleda;8,834004;53,763622
033525411042;Oberndorf;9,145492;53,751967
033525411043;Odisheim;8,940683;53,694134
033525411045;Osterbruch;8,941582;53,778337
033525411046;Otterndorf, Stadt;8,899714;53,807823
033525411051;Steinau;8,886576;53,683196
033525411055;Wanna;8,810678;53,741317
033525411056;Wingst;9,092699;53,725276
033525411063;Cadenberge;9,056553;53,771739
033530005005;Buchholz in der Nordheide, Stadt;9,881469;53,329257
033530026026;Neu Wulmstorf;9,79559;53,462891
033530029029;Rosengarten;9,895289;53,379364
033530031031;Seevetal;10,034869;53,377707
033530032032;Stelle;10,110327;53,379578
033530040040;Winsen (Luhe), Stadt;10,209159;53,362425
033535401007;Drage;10,260961;53,409809
033535401023;Marschacht;10,367666;53,417357
033535401033;Tespe;10,413989;53,39609
033535402002;Asendorf;9,979301;53,289989
033535402004;Brackel;10,040623;53,296894
033535402009;Egestorf;10,063283;53,194675
033535402016;Hanstedt;10,014498;53,258027
033535402024;Marxen;10,00924;53,311539
033535402036;Undeloh;9,975782;53,197429
033535403001;Appel;9,744968;53,390684
033535403008;Drestedt;9,773823;53,327674
033535403014;Halvesbostel;9,601215;53,359267
033535403019;Hollenstedt;9,715365;53,36705
033535403025;Moisburg;9,702446;53,40494
033535403028;Regesbostel;9,645208;53,378518
033535403039;Wenzendorf;9,772342;53,350055
033535404003;Bendestorf;9,965791;53,339859
033535404017;Harmstorf;9,987203;53,348173
033535404020;Jesteburg;9,952787;53,306429
033535405010;Eyendorf;10,153673;53,202349
033535405011;Garlstorf;10,102673;53,236989
033535405012;Garstedt;10,160485;53,285914
033535405013;G�denstorf;10,123465;53,228515
033535405030;Salzhausen;10,169305;53,225825
033535405034;Toppenstedt;10,10969;53,26341
033535405037;Vierh�fen;10,221535;53,261045
033535405042;Wulfsen;10,144412;53,300186
033535406006;Dohren;9,70182;53,305306
033535406015;Handeloh;9,833344;53,244817
033535406018;Heidenau;9,652803;53,314334
033535406021;Kakenstorf;9,766204;53,30721
033535406022;K�nigsmoor;9,639963;53,232097
033535406027;Otter;9,743028;53,240562
033535406035;Tostedt;9,712322;53,28106
033535406038;Welle;9,801616;53,240407
033535406041;Wistedt;9,681416;53,270395
033545403005;Gartow, Flecken;11,46141;53,025263
033545403007;Gorleben;11,356745;53,048304
033545403010;H�hbeck;11,403614;53,069938
033545403020;Prezelle;11,401146;52,963312
033545403021;Schnackenburg, Stadt;11,566732;53,037209
033545406003;Damnatz;11,175827;53,136244
033545406004;Dannenberg (Elbe), Stadt;11,090108;53,096496
033545406006;G�hrde;10,957537;53,129893
033545406008;Gusborn;11,195998;53,106259
033545406009;Hitzacker (Elbe), Stadt;11,0472;53,151971
033545406011;Jameln;11,075472;53,04021
033545406012;Karwitz;11,015675;53,087565
033545406014;Langendorf;11,253904;53,102229
033545406019;Neu Darchau;10,884199;53,227889
033545406027;Zernien;10,88551;53,067603
033545407001;Bergen an der Dumme, Flecken;10,956207;52,890829
033545407002;Clenze, Flecken;10,954387;52,936751
033545407013;K�sten;11,06516;52,97687
033545407015;Lemgow;11,321674;52,910082
033545407016;Luckau (Wendland);11,04936;52,927846
033545407017;L�bbow;11,181483;52,909636
033545407018;L�chow (Wendland), Stadt;11,161706;52,967743
033545407022;Schnega;10,892015;52,890334
033545407023;Trebel;11,318234;52,995463
033545407024;Waddeweitz;10,959612;52,995923
033545407025;Woltersdorf;11,22332;52,953664
033545407026;Wustrow (Wendland), Stadt;11,119401;52,924056
033549501501;Gartow, gemfr. Gebiet;11,411792;53,004194
033549502502;G�hrde, gemfr. Gebiet;10,833822;53,114155
033550001001;Adendorf;10,443754;53,287818
033550009009;Bleckede, Stadt;10,732726;53,291349
033550022022;L�neburg, Hansestadt;10,408793;53,249157
033550049049;Amt Neuhaus;10,928994;53,285751
033555401002;Amelinghausen;10,212483;53,125153
033555401008;Betzendorf;10,311162;53,137255
033555401027;Oldendorf (Luhe);10,213907;53,156905
033555401029;Rehlingen;10,220029;53,106401
033555401034;Soderstorf;10,146228;53,141222
033555402004;Bardowick, Flecken;10,388067;53,292328
033555402007;Barum;10,408796;53,351294
033555402017;Handorf;10,344996;53,344975
033555402023;Mechtersen;10,31886;53,280228
033555402028;Radbruch;10,28376;53,310848
033555402039;V�gelsen;10,35108;53,277899
033555402042;Wittorf;10,380266;53,331506
033555403010;Boitze;10,748691;53,148663
033555403012;Dahlem;10,74816;53,203262
033555403013;Dahlenburg, Flecken;10,736987;53,188381
033555403025;Nahrendorf;10,814655;53,174123
033555403037;Tosterglope;10,82076;53,208648
033555404020;Kirchgellersen;10,293226;53,230268
033555404031;Reppenstedt;10,354493;53,247865
033555404035;S�dergellersen;10,296816;53,20854
033555404041;Westergellersen;10,24207;53,235672
033555405006;Barnstedt;10,372485;53,135816
033555405014;Deutsch Evern;10,438848;53,202644
033555405016;Embsen;10,344803;53,175557
033555405024;Melbeck;10,403227;53,178586
033555406005;Barendorf;10,521495;53,228804
033555406026;Neetze;10,624248;53,26555
033555406030;Reinstorf;10,572521;53,234322
033555406036;Thomasburg;10,657813;53,232111
033555406038;Vastorf;10,545982;53,197671
033555406040;Wendisch Evern;10,471354;53,215563
033555407003;Artlenburg, Flecken;10,486159;53,37287
033555407011;Brietlingen;10,447601;53,332246
033555407015;Echem;10,530693;53,338257
033555407018;Hittbergen;10,59062;53,344572
033555407019;Hohnstorf (Elbe);10,554873;53,365767
033555407021;L�dersburg;10,573799;53,32065
033555407032;Rullstorf;10,530491;53,286155
033555407033;Scharnebeck;10,507995;53,293367
033560002002;Grasberg;8,983753;53,180531
033560005005;Lilienthal;8,90772;53,141292
033560007007;Osterholz-Scharmbeck, Stadt;8,782826;53,230402
033560008008;Ritterhude;8,756682;53,183333
033560009009;Schwanewede;8,594113;53,225336
033560011011;Worpswede;8,925015;53,222854
033565401001;Axstedt;8,77323;53,35533
033565401003;Hambergen;8,826407;53,310488
033565401004;Holste;8,857641;53,373558
033565401006;L�bberstedt;8,808543;53,334956
033565401010;Vollersode;8,914445;53,327712
033570008008;Bremerv�rde, Stadt;9,146245;53,485106
033570016016;Gnarrenburg;9,002998;53,3823
033570039039;Rotenburg (W�mme), Stadt;9,403666;53,110417
033570041041;Schee�el;9,482765;53,168787
033570051051;Visselh�vede, Stadt;9,580361;52,985561
033575401006;Bothel;9,503907;53,07374
033575401009;Brockel;9,520542;53,095016
033575401024;Hemsb�nde;9,466735;53,091079
033575401025;Hemslingen;9,597826;53,087928
033575401031;Kirchwalsede;9,393998;53,020946
033575401054;Westerwalsede;9,363692;53,032894
033575402015;Fintel;9,667823;53,172334
033575402023;Helvesiek;9,490545;53,215831
033575402033;Lauenbr�ck;9,552211;53,200735
033575402046;Stemmen;9,554485;53,223891
033575402049;Vahlde;9,63205;53,184661
033575403002;Alfstedt;9,067399;53,548503
033575403004;Basdahl;8,997025;53,443117
033575403012;Ebersdorf;9,052283;53,526451
033575403027;Hipstedt;8,968361;53,495714
033575403035;Oerel;9,055829;53,481562
033575404003;Anderlingen;9,302152;53,372365
033575404011;Deinstedt;9,225923;53,408604
033575404014;Farven;9,321113;53,433712
033575404036;Ostereistedt;9,170931;53,302593
033575404038;Rhade;9,115092;53,328359
033575404040;Sandbostel;9,130098;53,408968
033575404042;Seedorf;9,226775;53,348588
033575404043;Selsingen;9,214158;53,372186
033575405017;Gro� Meckelsen;9,447514;53,288323
033575405019;Hamersen;9,481584;53,253123
033575405029;Kalbe;9,550106;53,295093
033575405032;Klein Meckelsen;9,451117;53,30395
033575405034;Lengenbostel;9,514765;53,29823
033575405044;Sittensen;9,504941;53,278798
033575405048;Tiste;9,53299;53,286106
033575405050;Vierden;9,506093;53,329175
033575405056;Wohnste;9,523874;53,356376
033575406001;Ahausen;9,313313;53,062929
033575406005;B�tersen;9,31564;53,13671
033575406020;Hassendorf;9,268038;53,112036
033575406022;Hellwege;9,232909;53,074033
033575406028;Horstedt;9,228784;53,177667
033575406037;Ree�um;9,203477;53,132397
033575406045;Sottrum;9,228281;53,113013
033575407007;Breddorf;9,081513;53,291695
033575407010;B�lstedt;9,151253;53,210127
033575407026;Hepstedt;9,082648;53,258743
033575407030;Kirchtimke;9,150798;53,250963
033575407047;Tarmstedt;9,079241;53,22678
033575407052;Vorwerk;9,160767;53,186759
033575407053;Westertimke;9,132836;53,239068
033575407055;Wilstedt;9,092787;53,194726
033575408013;Elsdorf;9,35309;53,242622
033575408018;Gyhum;9,311117;53,219784
033575408021;Heeslingen;9,335088;53,314849
033575408057;Zeven, Stadt;9,278731;53,295695
033580002002;Bispingen;9,996078;53,082077
033580008008;Bad Fallingbostel, Stadt;9,693984;52,865924
033580016016;Munster, Stadt;10,092879;52,986508
033580017017;Neuenkirchen;9,704085;53,032983
033580019019;Schneverdingen, Stadt;9,787463;53,118479
033580021021;Soltau, Stadt;9,837525;52,987347
033580023023;Wietzendorf;9,97608;52,917429
033580024024;Walsrode, Stadt;9,59609;52,861848
033585401001;Ahlden (Aller), Flecken;9,552615;52,759772
033585401006;Eickeloh;9,60632;52,729265
033585401011;Grethem;9,579109;52,724259
033585401012;Hademstorf;9,631441;52,713325
033585401014;Hodenhagen;9,583601;52,762312
033585402003;B�hme;9,477413;52,790453
033585402009;Frankenfeld;9,428854;52,768678
033585402013;H�uslingen;9,392826;52,809645
033585402018;Rethem (Aller), Stadt;9,381525;52,785453
033585403005;Buchholz (Aller);9,679791;52,676713
033585403007;Essel;9,64201;52,6919
033585403010;Gilten;9,571926;52,706176
033585403015;Lindwedel;9,687464;52,606188
033585403020;Schwarmstedt;9,617614;52,676252
033589501501;Osterheide, gemfr. Bezirk;9,725404;52,853298
033590010010;Buxtehude, Hansestadt;9,698611;53,475851
033590013013;Drochtersen;9,385084;53,709623
033590028028;Jork;9,680838;53,53298
033590038038;Stade, Hansestadt;9,475977;53,601302
033595401003;Apensen;9,613698;53,433183
033595401006;Beckdorf;9,610546;53,413131
033595401037;Sauensiek;9,599388;53,379351
033595402011;Deinste;9,442677;53,527349
033595402017;Fredenbeck;9,398664;53,522438
033595402031;Kutenholz;9,322712;53,481264
033595403002;Ahlerstedt;9,451981;53,405314
033595403005;Bargstedt;9,448787;53,460043
033595403008;Brest;9,382623;53,450913
033595403023;Harsefeld, Flecken;9,500801;53,452282
033595405001;Agathenburg;9,528825;53,562845
033595405007;Bliedersdorf;9,569528;53,481478
033595405012;Dollern;9,545545;53,539005
033595405027;Horneburg, Flecken;9,584394;53,506914
033595405034;Nottensdorf;9,601616;53,485714
033595406020;Gr�nendeich;9,622879;53,568752
033595406021;Guderhandviertel;9,61065;53,543716
033595406026;Hollern-Twielenfleth;9,550708;53,592055
033595406032;Mittelnkirchen;9,61251;53,548293
033595406033;Neuenkirchen;9,60691;53,527407
033595406039;Steinkirchen;9,610086;53,565364
033595407004;Balje;9,131287;53,831601
033595407018;Freiburg (Elbe), Flecken;9,287803;53,824052
033595407030;Krummendeich;9,207587;53,830008
033595407035;Oederquart;9,239116;53,804718
033595407040;Wischhafen;9,319527;53,774789
033595409009;Burweg;9,26357;53,624639
033595409014;D�denb�ttel;9,347573;53,591355
033595409015;Engelschoff;9,323504;53,661807
033595409016;Estorf;9,203619;53,576153
033595409019;Gro�enw�rden;9,258854;53,679436
033595409022;Hammah;9,365901;53,618178
033595409024;Heinbockel;9,326721;53,574148
033595409025;Himmelpforten;9,30532;53,614176
033595409029;Kranenburg;9,207459;53,605166
033595409036;Oldendorf;9,25183;53,590561
033600004004;Bienenb�ttel;10,491733;53,141716
033600025025;Uelzen, Hansestadt;10,560601;52,96495
033605404015;Oetzen;10,674941;53,021961
033605404016;R�tzlingen;10,675921;52,975896
033605404018;Rosche;10,751954;52,986676
033605404022;Stoetze;10,781488;53,067789
033605404024;Suhlendorf;10,768375;52,925822
033605405007;Eimke;10,313542;52,966872
033605405009;Gerdau;10,419084;52,967698
033605405023;Suderburg;10,452948;52,895002
033605407001;Altenmedingen;10,602557;53,131093
033605407002;Bad Bevensen, Stadt;10,575419;53,080198
033605407003;Barum;10,516724;53,052039
033605407006;Ebstorf,Klosterflecken;10,412859;53,028888
033605407008;Emmendorf;10,567913;53,023893
033605407010;Hanstedt;10,375843;53,046471
033605407011;Himbergen;10,727876;53,093107
033605407012;Jelmstorf;10,522747;53,100994
033605407014;Natendorf;10,470696;53,079751
033605407017;R�mstedt;10,650651;53,095509
033605407019;Schwienau;10,445514;53,005291
033605407026;Weste;10,706469;53,059515
033605407029;Wriedel;10,299221;53,031918
033605408005;Bad Bodenteich, Flecken;10,678449;52,834094
033605408013;L�der;10,666284;52,808703
033605408020;Soltendieck;10,75935;52,874845
033605408030;Wrestedt;10,572386;52,901997
033610001001;Achim, Stadt;9,033031;53,01301
033610003003;D�rverden;9,227519;52,847043
033610005005;Kirchlinteln;9,314682;52,939262
033610006006;Langwedel, Flecken;9,192883;52,975483
033610008008;Ottersberg, Flecken;9,142734;53,108272
033610009009;Oyten;9,018071;53,059584
033610012012;Verden (Aller), Stadt;9,231105;52,923403
033615401002;Blender;9,133699;52,926727
033615401004;Emtinghausen;8,966038;52,931761
033615401010;Riede;8,940919;52,96732
033615401013;Thedinghausen;9,02069;52,961967
034010000000;Delmenhorst, Stadt;8,630108;53,049883
034020000000;Emden, Stadt;7,205946;53,370558
034030000000;Oldenburg (Oldb), Stadt;8,212993;53,140025
034040000000;Osnabr�ck, Stadt;8,04205;52,27692
034050000000;Wilhelmshaven, Stadt;8,111156;53,520302
034510001001;Apen;7,80595;53,218179
034510002002;Bad Zwischenahn;8,008329;53,180788
034510004004;Edewecht;7,984159;53,128092
034510005005;Rastede;8,198294;53,247323
034510007007;Westerstede, Stadt;7,923336;53,25741
034510008008;Wiefelstede;8,116738;53,255296
034520001001;Aurich, Stadt;7,482377;53,469895
034520002002;Baltrum;7,369884;53,727447
034520006006;Gro�efehn;7,603827;53,401328
034520007007;Gro�heide;7,343594;53,592272
034520011011;Hinte;7,193843;53,415474
034520012012;Ihlow;7,43444;53,406936
034520013013;Juist, Inselgemeinde;6,995328;53,678347
034520014014;Krummh�rn;7,097865;53,434097
034520019019;Norden, Stadt;7,202462;53,59498
034520020020;Norderney, Stadt;7,145431;53,707276
034520023023;S�dbrookmerland;7,357547;53,490698
034520025025;Wiesmoor, Stadt;7,739544;53,417153
034520027027;Dornum;7,428549;53,647599
034525401015;Leezdorf;7,295301;53,548045
034525401017;Marienhafe, Flecken;7,273447;53,523065
034525401021;Osteel;7,26295;53,532932
034525401022;Rechtsupweg;7,326952;53,528817
034525401024;Upgant-Schott;7,268523;53,511863
034525401026;Wirdum;7,206717;53,479095
034525403003;Berumbur;7,308371;53,599722
034525403008;Hage, Flecken;7,284319;53,602759
034525403009;Hagermarsch;7,294128;53,643639
034525403010;Halbemond;7,290133;53,56786
034525403016;L�tetsburg;7,246801;53,600545
034529501501;Nordseeinsel Memmert, gemfr. Gebiet;6,886293;53,639822
034530001001;Bar�el;7,745157;53,168704
034530002002;B�sel;7,954296;53,00595
034530003003;Cappeln (Oldenburg);8,113999;52,81131
034530004004;Cloppenburg, Stadt;8,042518;52,848368
034530005005;Emstek;8,155308;52,834011
034530006006;Essen (Oldenburg);7,939404;52,719834
034530007007;Friesoythe, Stadt;7,859448;53,020613
034530008008;Garrel;8,023923;52,955028
034530009009;Lastrup;7,864551;52,79503
034530010010;Lindern (Oldenburg);7,779913;52,844711
034530011011;L�ningen, Stadt;7,757443;52,735274
034530012012;Molbergen;7,922121;52,858718
034530013013;Saterland;7,678787;53,102801
034540010010;Emsb�ren;7,292613;52,392739
034540014014;Geeste;7,266686;52,600995
034540018018;Haren (Ems), Stadt;7,241603;52,790258
034540019019;Hasel�nne, Stadt;7,486718;52,67361
034540032032;Lingen (Ems), Stadt;7,316682;52,522295
034540035035;Meppen, Stadt;7,291674;52,690751
034540041041;Papenburg, Stadt;7,393067;53,078104
034540044044;Rhede (Ems);7,272848;53,059435
034540045045;Salzbergen;7,347275;52,322754
034540054054;Twist;7,061567;52,635763
034545401007;Dersum;7,276146;52,959793
034545401008;D�rpen;7,32235;52,965517
034545401020;Heede;7,298923;52,993267
034545401025;Kluse;7,342247;52,933469
034545401030;Lehe;7,34349;53,002707
034545401037;Neub�rger;7,449731;52,955288
034545401038;Neulehe;7,415015;53,006087
034545401056;Walchum;7,282138;52,930598
034545401060;Wippingen;7,406911;52,924918
034545402001;Andervenne;7,570871;52,508973
034545402003;Beesten;7,497701;52,43596
034545402012;Freren, Stadt;7,543898;52,486741
034545402036;Messingen;7,460185;52,466511
034545402053;Thuine;7,489624;52,498887
034545403009;Dohren;7,584082;52,64514
034545403021;Herzlake;7,606648;52,684854
034545403026;L�hden;7,567496;52,744149
034545404013;Fresenburg;7,298413;52,883333
034545404029;Lathen;7,314254;52,862362
034545404039;Niederlangen;7,284729;52,856972
034545404040;Oberlangen;7,275066;52,849165
034545404043;Renkenberge;7,377889;52,90842
034545404052;Sustrum;7,28378;52,911212
034545405002;Bawinkel;7,411492;52,600378
034545405015;Gersten;7,495371;52,571887
034545405017;Handrup;7,570664;52,565882
034545405028;Langen;7,468918;52,541236
034545405031;Lengerich;7,532282;52,553577
034545405059;Wettrup;7,59702;52,589256
034545406004;Bockhorst;7,573971;53,035299
034545406006;Breddenberg;7,607868;52,953742
034545406011;Esterwegen;7,633031;52,993068
034545406022;Hilkenbrook;7,70807;52,984367
034545406051;Surwold;7,491006;53,009275
034545407005;B�rger;7,533851;52,912037
034545407016;Gro� Ber�en;7,494905;52,775071
034545407023;H�ven;7,551923;52,785938
034545407024;Klein Ber�en;7,463796;52,768675
034545407047;S�gel;7,521946;52,839834
034545407048;Spahnharrenst�tte;7,601923;52,869924
034545407050;Stavern;7,433338;52,796854
034545407058;Werpeloh;7,507496;52,875508
034545408034;L�nne;7,423778;52,43095
034545408046;Schapen;7,559026;52,403274
034545408049;Spelle;7,469059;52,367401
034545409027;Lahn;7,616105;52,81632
034545409033;Lorup;7,644995;52,924387
034545409042;Rastdorf;7,709197;52,912598
034545409055;Vrees;7,774552;52,887605
034545409057;Werlte, Stadt;7,678432;52,851059
034550007007;Jever, Stadt;7,900312;53,575606
034550014014;Sande;8,01612;53,49975
034550015015;Schortens, Stadt;7,948406;53,540474
034550020020;Wangerland;7,915526;53,662516
034550021021;Wangerooge, Nordseebad;7,899863;53,791535
034550025025;Bockhorn;8,013199;53,393237
034550026026;Varel, Stadt;8,135174;53,394916
034550027027;Zetel;7,973923;53,418096
